text_id,n_words,n_vowels,schwa_v1_AH0,oov_g2p_filled,oov_still_missing,oov_fill_rate,register
written_2_technical_biomed_1471-2172-3-16,4550,8636,0.2328624363131079,743,23,0.9699738903394256,technical
written_2_technical_biomed_1471-2172-3-2,4568,8091,0.2296378692374243,388,16,0.9603960396039604,technical
written_2_technical_biomed_1471-2172-3-4,4377,8087,0.2458266353406702,518,18,0.9664179104477612,technical
written_2_technical_biomed_1471-2172-3-9,2613,4641,0.2540400775694893,182,25,0.8792270531400966,technical
written_2_technical_biomed_1471-2172-4-1,3116,5298,0.22461306153265384,265,23,0.9201388888888888,technical
written_2_technical_biomed_1471-2172-4-2,3277,5685,0.2299032541776605,200,21,0.9049773755656109,technical
written_2_technical_biomed_1471-2180-1-12,4315,8477,0.2150524949864339,634,22,0.9664634146341463,technical
written_2_technical_biomed_1471-2180-1-16,3185,5642,0.2196029776674938,324,62,0.8393782383419689,technical
written_2_technical_biomed_1471-2180-1-26,5136,9299,0.2444348854715561,616,22,0.9655172413793104,technical
written_2_technical_biomed_1471-2180-1-28,2975,5469,0.25031998537209726,301,22,0.9318885448916409,technical
written_2_technical_biomed_1471-2180-1-29,3159,5728,0.25558659217877094,412,17,0.9603729603729604,technical
written_2_technical_biomed_1471-2180-1-31,3286,5928,0.24662618083670715,305,21,0.9355828220858896,technical
written_2_technical_biomed_1471-2180-1-33,3414,6019,0.2787838511380628,248,19,0.9288389513108615,technical
written_2_technical_biomed_1471-2180-1-34,4023,7449,0.2374815411464626,459,30,0.9386503067484663,technical
written_2_technical_biomed_1471-2180-1-7,4669,8121,0.23790173623937938,454,25,0.9478079331941545,technical
written_2_technical_biomed_1471-2180-1-8,4109,7007,0.22277722277722278,484,24,0.952755905511811,technical
written_2_technical_biomed_1471-2180-2-1,4214,6801,0.2689310395530069,127,17,0.8819444444444444,technical
written_2_technical_biomed_1471-2180-2-13,3145,5658,0.26033934252386004,350,31,0.9186351706036745,technical
written_2_technical_biomed_1471-2180-2-16,3906,7476,0.22605671482075976,513,34,0.9378427787934186,technical
written_2_technical_biomed_1471-2180-2-2,2177,4488,0.22638146167557932,262,16,0.9424460431654677,technical
written_2_technical_biomed_1471-2180-2-20,4607,8003,0.2500312382856429,558,24,0.9587628865979382,technical
written_2_technical_biomed_1471-2180-2-22,3231,5786,0.26132042862080884,200,23,0.8968609865470852,technical
written_2_technical_biomed_1471-2180-2-26,2414,4800,0.23583333333333334,307,12,0.9623824451410659,technical
written_2_technical_biomed_1471-2180-2-29,1718,3022,0.2925215089344805,102,4,0.9622641509433962,technical
written_2_technical_biomed_1471-2180-2-32,2449,4321,0.246007868548947,284,22,0.9281045751633987,technical
written_2_technical_biomed_1471-2180-2-35,5780,9927,0.26090460360632617,357,26,0.9321148825065274,technical
written_2_technical_biomed_1471-2180-2-38,2343,4617,0.26034221355858783,260,16,0.9420289855072463,technical
written_2_technical_biomed_1471-2180-2-7,2899,5608,0.22485734664764623,335,14,0.9598853868194842,technical
written_2_technical_biomed_1471-2180-3-10,3206,6431,0.2803607526045716,378,22,0.945,technical
written_2_technical_biomed_1471-2180-3-11,4436,7498,0.26940517471325687,288,18,0.9411764705882353,technical
written_2_technical_biomed_1471-2180-3-13,3273,5812,0.25894700619408123,470,26,0.9475806451612904,technical
written_2_technical_biomed_1471-2180-3-15,4464,8420,0.2684085510688836,382,25,0.9385749385749386,technical
written_2_technical_biomed_1471-2180-3-4,4752,7828,0.26136944302503834,212,43,0.8313725490196079,technical
written_2_technical_biomed_1471-2180-3-5,4588,8999,0.23058117568618736,615,34,0.9476117103235747,technical
written_2_technical_biomed_1471-2180-3-9,4383,7706,0.23656890734492603,357,13,0.9648648648648649,technical
written_2_technical_biomed_1471-2199-2-1,3583,6251,0.2810750279955207,169,4,0.976878612716763,technical
written_2_technical_biomed_1471-2199-2-10,3035,5349,0.26360067302299495,206,24,0.8956521739130435,technical
written_2_technical_biomed_1471-2199-2-12,2758,4716,0.2510602205258694,223,14,0.9409282700421941,technical
written_2_technical_biomed_1471-2199-2-2,2672,4578,0.23110528615115772,334,9,0.9737609329446064,technical
written_2_technical_biomed_1471-2199-2-3,2520,4369,0.2506294346532387,229,26,0.8980392156862745,technical
written_2_technical_biomed_1471-2199-2-4,6305,11376,0.22916666666666666,717,22,0.9702300405953992,technical
written_2_technical_biomed_1471-2199-2-5,3963,7221,0.24207173521672898,562,32,0.9461279461279462,technical
written_2_technical_biomed_1471-2199-2-6,3021,5201,0.25360507594693327,187,10,0.949238578680203,technical
written_2_technical_biomed_1471-2199-3-10,2121,3918,0.23813169984686064,284,16,0.9466666666666667,technical
written_2_technical_biomed_1471-2199-3-11,2905,4976,0.2407556270096463,293,10,0.966996699669967,technical
written_2_technical_biomed_1471-2199-3-12,3682,6591,0.2768927325140343,380,28,0.9313725490196079,technical
written_2_technical_biomed_1471-2199-3-17,2698,4515,0.25625692137320044,186,5,0.9738219895287958,technical
written_2_technical_biomed_1471-2199-3-3,4232,7372,0.2091698317959848,415,11,0.9741784037558685,technical
written_2_technical_biomed_1471-2199-3-7,2999,5463,0.2451034230276405,428,20,0.9553571428571429,technical
written_2_technical_biomed_1471-2199-4-4,3648,6302,0.26705807680101556,304,29,0.9129129129129129,technical
written_2_technical_biomed_1471-2199-4-5,2924,4942,0.2537434237150951,263,39,0.8708609271523179,technical
written_2_technical_biomed_1471-2202-1-1,2413,4447,0.2693950978187542,230,35,0.8679245283018868,technical
written_2_technical_biomed_1471-2202-2-1,4498,7976,0.2581494483450351,458,45,0.9105367793240556,technical
written_2_technical_biomed_1471-2202-2-10,1870,3381,0.2481514344868382,158,22,0.8777777777777778,technical
written_2_technical_biomed_1471-2202-2-12,3193,6102,0.23107177974434612,286,13,0.9565217391304348,technical
written_2_technical_biomed_1471-2202-2-14,2856,5027,0.2852595981698826,152,15,0.9101796407185628,technical
written_2_technical_biomed_1471-2202-2-15,3156,5526,0.2671009771986971,287,20,0.9348534201954397,technical
written_2_technical_biomed_1471-2202-2-16,3763,7003,0.2348993288590604,537,18,0.9675675675675676,technical
written_2_technical_biomed_1471-2202-2-17,3526,6683,0.24869070776597338,526,29,0.9477477477477477,technical
written_2_technical_biomed_1471-2202-2-18,2146,4291,0.2833838266138429,309,17,0.9478527607361963,technical
written_2_technical_biomed_1471-2202-2-19,3898,7041,0.2611844908393694,254,18,0.9338235294117647,technical
written_2_technical_biomed_1471-2202-2-2,2136,3678,0.2281131049483415,167,16,0.912568306010929,technical
written_2_technical_biomed_1471-2202-2-20,4689,8305,0.275737507525587,264,19,0.9328621908127208,technical
written_2_technical_biomed_1471-2202-2-3,3453,6552,0.25427350427350426,335,20,0.9436619718309859,technical
written_2_technical_biomed_1471-2202-2-5,3745,6412,0.25296319401122896,296,27,0.9164086687306502,technical
written_2_technical_biomed_1471-2202-2-6,2632,4586,0.22568687309201918,197,26,0.8834080717488789,technical
written_2_technical_biomed_1471-2202-2-7,3087,5639,0.2560737719453804,396,22,0.9473684210526315,technical
written_2_technical_biomed_1471-2202-2-8,4922,8646,0.2405736756881795,406,7,0.9830508474576272,technical
written_2_technical_biomed_1471-2202-2-9,4602,8185,0.23445326817348808,428,22,0.9511111111111111,technical
written_2_technical_biomed_1471-2202-3-1,9709,16083,0.2881925013989927,249,46,0.8440677966101695,technical
written_2_technical_biomed_1471-2202-3-10,2748,5001,0.28954209158168365,162,9,0.9473684210526315,technical
written_2_technical_biomed_1471-2202-3-11,3650,6570,0.2610350076103501,354,37,0.9053708439897699,technical
written_2_technical_biomed_1471-2202-3-14,3794,7036,0.2824047754405912,236,25,0.9042145593869731,technical
written_2_technical_biomed_1471-2202-3-16,5079,8957,0.2657139667299319,299,16,0.9492063492063492,technical
written_2_technical_biomed_1471-2202-3-17,3390,5719,0.3177128868683336,141,17,0.8924050632911392,technical
written_2_technical_biomed_1471-2202-3-19,3624,6811,0.24695345764204962,434,17,0.9623059866962306,technical
written_2_technical_biomed_1471-2202-3-20,4094,6898,0.2574659321542476,259,15,0.9452554744525548,technical
written_2_technical_biomed_1471-2202-3-3,3995,7092,0.24774393683023124,309,11,0.965625,technical
written_2_technical_biomed_1471-2202-3-4,3777,6504,0.26537515375153753,375,28,0.9305210918114144,technical
written_2_technical_biomed_1471-2202-3-5,5893,9866,0.2832961686600446,231,13,0.9467213114754098,technical
written_2_technical_biomed_1471-2202-3-7,3428,5781,0.25635703165542295,415,22,0.9496567505720824,technical
written_2_technical_biomed_1471-2202-3-8,3209,5452,0.26834189288334553,225,19,0.9221311475409836,technical
written_2_technical_biomed_1471-2202-4-10,3222,5919,0.24818381483358676,377,23,0.9425,technical
written_2_technical_biomed_1471-2202-4-11,5135,8964,0.249442213297635,501,22,0.9579349904397706,technical
written_2_technical_biomed_1471-2202-4-12,2502,4597,0.24341962149227758,130,14,0.9027777777777778,technical
written_2_technical_biomed_1471-2202-4-16,3267,6322,0.24470104397342612,366,30,0.9242424242424242,technical
written_2_technical_biomed_1471-2202-4-17,3581,6225,0.25429718875502005,394,23,0.9448441247002398,technical
written_2_technical_biomed_1471-2202-4-2,4212,7105,0.2561576354679803,288,36,0.8888888888888888,technical
written_2_technical_biomed_1471-2202-4-3,3453,6164,0.28212199870214144,487,165,0.7469325153374233,technical
written_2_technical_biomed_1471-2202-4-5,3388,5369,0.25721735891227415,123,14,0.8978102189781022,technical
written_2_technical_biomed_1471-2202-4-6,3135,5559,0.24177010253642742,294,16,0.9483870967741935,technical
written_2_technical_biomed_1471-2210-1-10,3168,5725,0.24314410480349344,270,11,0.9608540925266904,technical
written_2_technical_biomed_1471-2210-1-2,1820,3201,0.288972196188691,122,12,0.9104477611940298,technical
written_2_technical_biomed_1471-2210-1-3,3186,6023,0.2379213016769052,354,18,0.9516129032258065,technical
written_2_technical_biomed_1471-2210-1-4,3738,7174,0.25006969612489544,431,13,0.9707207207207207,technical
written_2_technical_biomed_1471-2210-1-7,5964,11447,0.24268367257796802,768,31,0.9612015018773467,technical
written_2_technical_biomed_1471-2210-1-8,2226,3955,0.2467762326169406,236,9,0.963265306122449,technical
written_2_technical_biomed_1471-2210-2-14,3933,7233,0.24595603484031522,595,29,0.9535256410256411,technical
written_2_technical_biomed_1471-2210-2-4,2728,5124,0.2373145979703357,319,30,0.9140401146131805,technical
written_2_technical_biomed_1471-2210-2-5,3586,6495,0.24387990762124712,515,21,0.960820895522388,technical
written_2_technical_biomed_1471-2210-2-6,4097,7486,0.27638258081752604,320,27,0.9221902017291066,technical
written_2_technical_biomed_1471-2210-2-8,3009,5401,0.25643399370486947,204,40,0.8360655737704918,technical
written_2_technical_biomed_1471-2210-2-9,2341,4053,0.24870466321243523,240,30,0.8888888888888888,technical
written_2_technical_biomed_1471-2210-3-1,3500,6399,0.2369120175027348,381,4,0.9896103896103896,technical
written_2_technical_biomed_1471-2210-3-3,1829,3480,0.2833333333333333,182,29,0.8625592417061612,technical
written_2_technical_biomed_1471-2229-1-2,3213,5768,0.23769070735090153,331,38,0.8970189701897019,technical
written_2_technical_biomed_1471-2229-1-3,2500,4188,0.25501432664756446,200,31,0.8658008658008658,technical
written_2_technical_biomed_1471-2229-2-11,3994,7178,0.26623014767344666,288,34,0.8944099378881988,technical
written_2_technical_biomed_1471-2229-2-3,5584,10082,0.24300733981352907,573,44,0.9286871961102107,technical
written_2_technical_biomed_1471-2229-2-4,3830,6779,0.22672960613659832,231,11,0.9545454545454546,technical
written_2_technical_biomed_1471-2229-2-8,2809,4609,0.224994575829898,205,29,0.8760683760683761,technical
written_2_technical_biomed_1471-2229-2-9,3850,6523,0.24436608922275027,160,23,0.8743169398907104,technical
written_2_technical_biomed_1471-2229-3-3,1760,3194,0.22636192861615528,140,9,0.9395973154362416,technical
written_2_technical_biomed_1471-2253-1-1,2087,3702,0.2631010264721772,121,13,0.9029850746268657,technical
written_2_technical_biomed_1471-2253-2-4,2155,3715,0.26594885598923285,124,11,0.9185185185185185,technical
written_2_technical_biomed_1471-2253-2-5,6412,11005,0.27887323943661974,466,23,0.9529652351738241,technical
written_2_technical_biomed_1471-2261-1-6,2156,4037,0.2947733465444637,50,3,0.9433962264150944,technical
written_2_technical_biomed_1471-2261-2-11,2997,5431,0.26330325906831153,237,18,0.9294117647058824,technical
written_2_technical_biomed_1471-2261-3-4,5001,9015,0.2483638380476983,599,41,0.9359375,technical
written_2_technical_biomed_1471-2261-3-5,3577,6124,0.2838014369693011,95,14,0.8715596330275229,technical
written_2_technical_biomed_1471-2288-1-9,3235,5755,0.3122502172024327,35,2,0.9459459459459459,technical
written_2_technical_biomed_1471-2288-2-10,5458,9042,0.27328024773280246,29,7,0.8055555555555556,technical
written_2_technical_biomed_1471-2288-2-11,3769,6017,0.2740568389562905,51,17,0.75,technical
written_2_technical_biomed_1471-2288-2-4,3952,6698,0.2708271125709167,185,11,0.9438775510204082,technical
written_2_technical_biomed_1471-2288-3-4,4415,7021,0.27161373023785784,97,5,0.9509803921568627,technical
written_2_technical_biomed_1471-2288-3-8,2375,3903,0.2618498590827569,191,5,0.9744897959183674,technical
written_2_technical_biomed_1471-2288-3-9,5861,9859,0.29881326706562533,50,11,0.819672131147541,technical
written_2_technical_biomed_1471-2296-3-18,3719,6725,0.24773234200743494,165,16,0.9116022099447514,technical
written_2_technical_biomed_1471-2296-3-19,2734,5051,0.23341912492575728,158,8,0.9518072289156626,technical
written_2_technical_biomed_1471-2296-3-3,3359,5597,0.2831874218331249,4,1,0.8,technical
written_2_technical_biomed_1471-230X-1-10,2961,5490,0.2599271402550091,284,26,0.9161290322580645,technical
written_2_technical_biomed_1471-230X-1-5,2429,4446,0.23189383715699505,242,16,0.937984496124031,technical
written_2_technical_biomed_1471-230X-1-6,1618,3005,0.2968386023294509,27,4,0.8709677419354839,technical
written_2_technical_biomed_1471-230X-1-8,2054,4023,0.25652498135719615,189,34,0.8475336322869955,technical
written_2_technical_biomed_1471-230X-2-17,1370,2401,0.26364014993752605,87,4,0.9560439560439561,technical
written_2_technical_biomed_1471-230X-2-21,1916,3387,0.254207263064659,92,27,0.773109243697479,technical
written_2_technical_biomed_1471-230X-2-23,2154,4378,0.23572407492005482,299,6,0.980327868852459,technical
written_2_technical_biomed_1471-230X-3-3,2209,4209,0.23924922784509384,225,3,0.9868421052631579,technical
written_2_technical_biomed_1471-230X-3-5,2493,4612,0.2686470078057242,188,31,0.8584474885844748,technical
written_2_technical_biomed_1471-2318-3-2,4111,7148,0.2723838836038053,97,10,0.9065420560747663,technical
written_2_technical_biomed_1471-2326-2-4,2915,5259,0.2707739113899981,143,9,0.9407894736842105,technical
written_2_technical_biomed_1471-2334-1-10,2059,3668,0.2677208287895311,103,7,0.9363636363636364,technical
written_2_technical_biomed_1471-2334-1-13,2566,4707,0.27384746122795833,134,8,0.9436619718309859,technical
written_2_technical_biomed_1471-2334-1-17,2654,4754,0.23390828775767775,257,20,0.927797833935018,technical
written_2_technical_biomed_1471-2334-1-21,1878,3347,0.2778607708395578,135,21,0.8653846153846154,technical
written_2_technical_biomed_1471-2334-1-24,2507,4460,0.2665919282511211,248,20,0.9253731343283582,technical
written_2_technical_biomed_1471-2334-1-9,2187,3841,0.28612340536318664,152,13,0.9212121212121213,technical
written_2_technical_biomed_1471-2334-2-1,2344,4607,0.2813110484046017,82,18,0.82,technical
written_2_technical_biomed_1471-2334-2-24,3858,6745,0.3160859896219422,140,5,0.9655172413793104,technical
written_2_technical_biomed_1471-2334-2-26,3207,5730,0.22547993019197207,235,34,0.8736059479553904,technical
written_2_technical_biomed_1471-2334-2-27,3861,7400,0.23054054054054055,406,41,0.9082774049217002,technical
written_2_technical_biomed_1471-2334-2-29,3201,5557,0.27442864855137666,157,17,0.9022988505747126,technical
written_2_technical_biomed_1471-2334-2-5,2463,4859,0.22844206626877958,385,10,0.9746835443037974,technical
written_2_technical_biomed_1471-2334-2-6,3630,6324,0.25015812776723595,247,18,0.9320754716981132,technical
written_2_technical_biomed_1471-2334-2-7,2963,5387,0.25171709671431225,292,18,0.9419354838709677,technical
written_2_technical_biomed_1471-2334-3-10,3224,5514,0.27493652520856005,242,21,0.9201520912547528,technical
written_2_technical_biomed_1471-2334-3-11,3008,5290,0.29073724007561436,53,16,0.7681159420289855,technical
written_2_technical_biomed_1471-2334-3-12,2094,3859,0.27986525006478363,142,28,0.8352941176470589,technical
written_2_technical_biomed_1471-2334-3-15,3874,6969,0.24910317118668387,453,24,0.949685534591195,technical
written_2_technical_biomed_1471-2334-3-9,2739,4746,0.25136957437842394,260,48,0.8441558441558441,technical
written_2_technical_biomed_1471-2350-2-11,2606,4678,0.2535271483539974,245,47,0.839041095890411,technical
written_2_technical_biomed_1471-2350-2-12,1831,3320,0.2792168674698795,102,15,0.8717948717948718,technical
written_2_technical_biomed_1471-2350-2-2,2836,5206,0.2658470995005763,187,8,0.958974358974359,technical
written_2_technical_biomed_1471-2350-2-8,1240,2476,0.26777059773828754,108,16,0.8709677419354839,technical
written_2_technical_biomed_1471-2350-3-1,5830,10402,0.26139203999230914,321,25,0.9277456647398844,technical
written_2_technical_biomed_1471-2350-3-12,5311,9548,0.2542940930037704,439,26,0.9440860215053763,technical
written_2_technical_biomed_1471-2350-3-7,2069,3754,0.2868939797549281,137,23,0.85625,technical
written_2_technical_biomed_1471-2350-3-9,2761,5520,0.2817028985507246,286,7,0.9761092150170648,technical
written_2_technical_biomed_1471-2350-4-2,4138,8007,0.2685150493318346,307,25,0.9246987951807228,technical
written_2_technical_biomed_1471-2350-4-3,3292,6120,0.28251633986928104,363,11,0.9705882352941176,technical
written_2_technical_biomed_1471-2350-4-4,1557,3052,0.26900393184796856,143,15,0.9050632911392406,technical
written_2_technical_biomed_1471-2350-4-6,4828,8640,0.27037037037037037,289,29,0.9088050314465409,technical
written_2_technical_biomed_1471-2369-3-1,2972,5339,0.2560404570144222,327,13,0.961764705882353,technical
written_2_technical_biomed_1471-2369-3-10,2597,4969,0.28879050110686255,84,7,0.9230769230769231,technical
written_2_technical_biomed_1471-2369-3-6,2159,3908,0.23439099283520984,211,9,0.9590909090909091,technical
written_2_technical_biomed_1471-2369-3-9,2566,4852,0.2800906842539159,158,11,0.9349112426035503,technical
written_2_technical_biomed_1471-2369-4-1,2475,4989,0.26738825415915013,196,11,0.9468599033816425,technical
written_2_technical_biomed_1471-2369-4-5,2269,4299,0.2786694580134915,174,4,0.9775280898876404,technical
written_2_technical_biomed_1471-2377-1-2,1770,3050,0.3118032786885246,37,4,0.9024390243902439,technical
written_2_technical_biomed_1471-2377-2-4,2895,5402,0.29526101443909664,204,24,0.8947368421052632,technical
written_2_technical_biomed_1471-2377-2-6,2412,4107,0.26564402240077917,61,6,0.9104477611940298,technical
written_2_technical_biomed_1471-2377-3-4,5818,10699,0.28058697074492944,288,32,0.9,technical
written_2_technical_biomed_1471-2407-1-13,2701,4644,0.32170542635658916,20,1,0.9523809523809523,technical
written_2_technical_biomed_1471-2407-1-15,4083,7915,0.2381554011370815,426,45,0.9044585987261147,technical
written_2_technical_biomed_1471-2407-1-19,2921,4959,0.21939907239362774,247,13,0.95,technical
written_2_technical_biomed_1471-2407-1-6,2529,4461,0.26832548755884333,139,8,0.9455782312925171,technical
written_2_technical_biomed_1471-2407-2-11,3384,5994,0.26126126126126126,160,15,0.9142857142857143,technical
written_2_technical_biomed_1471-2407-2-12,2098,3959,0.25991411972720385,153,19,0.8895348837209303,technical
written_2_technical_biomed_1471-2407-2-15,3136,5421,0.2508762220992437,274,11,0.9614035087719298,technical
written_2_technical_biomed_1471-2407-2-16,2745,4775,0.22345549738219894,354,18,0.9516129032258065,technical
written_2_technical_biomed_1471-2407-2-17,5454,9397,0.27955730552303926,615,27,0.9579439252336449,technical
written_2_technical_biomed_1471-2407-2-18,2799,5070,0.24536489151873767,292,13,0.9573770491803278,technical
written_2_technical_biomed_1471-2407-2-19,3421,6084,0.2613412228796844,257,21,0.9244604316546763,technical
written_2_technical_biomed_1471-2407-2-22,2771,4712,0.24830220713073006,131,10,0.9290780141843972,technical
written_2_technical_biomed_1471-2407-2-23,2572,4491,0.2747717657537297,127,13,0.9071428571428571,technical
written_2_technical_biomed_1471-2407-2-3,3539,6113,0.2692622280386062,155,2,0.9872611464968153,technical
written_2_technical_biomed_1471-2407-2-31,2348,4185,0.2745519713261649,83,14,0.8556701030927835,technical
written_2_technical_biomed_1471-2407-2-33,3434,6369,0.2399120741089653,284,35,0.890282131661442,technical
written_2_technical_biomed_1471-2407-2-8,2047,3795,0.2566534914361001,257,25,0.9113475177304965,technical
written_2_technical_biomed_1471-2407-2-9,1618,2925,0.28581196581196583,104,21,0.832,technical
written_2_technical_biomed_1471-2407-3-14,3147,5191,0.2718166056636486,132,7,0.9496402877697842,technical
written_2_technical_biomed_1471-2407-3-15,2949,5712,0.27310924369747897,205,14,0.9360730593607306,technical
written_2_technical_biomed_1471-2407-3-16,2743,4629,0.305249513933895,107,13,0.8916666666666667,technical
written_2_technical_biomed_1471-2407-3-18,4536,7957,0.29810229986175696,29,5,0.8529411764705882,technical
written_2_technical_biomed_1471-2407-3-3,4563,8348,0.27922855773838046,278,25,0.9174917491749175,technical
written_2_technical_biomed_1471-2407-3-4,2750,5180,0.2583011583011583,239,12,0.952191235059761,technical
written_2_technical_biomed_1471-2407-3-5,2973,5153,0.27595575392974964,56,7,0.8888888888888888,technical
written_2_technical_biomed_1471-2415-3-1,2622,4677,0.27624545648920246,109,16,0.872,technical
written_2_technical_biomed_1471-2415-3-3,4080,7152,0.26272371364653246,273,21,0.9285714285714286,technical
written_2_technical_biomed_1471-2415-3-4,2747,4861,0.27442912980868134,203,43,0.8252032520325203,technical
written_2_technical_biomed_1471-2415-3-5,4886,8626,0.23475539067934154,429,20,0.955456570155902,technical
written_2_technical_biomed_1471-2431-2-1,3509,6285,0.2507557677008751,377,34,0.9172749391727494,technical
written_2_technical_biomed_1471-2431-2-11,2656,4751,0.276152388970743,49,4,0.9245283018867925,technical
written_2_technical_biomed_1471-2431-2-12,2874,5974,0.2592902577837295,300,35,0.8955223880597015,technical
written_2_technical_biomed_1471-2431-2-4,2011,3950,0.2769620253164557,133,43,0.7556818181818182,technical
written_2_technical_biomed_1471-2431-3-3,3201,5562,0.25422509888529304,236,8,0.9672131147540983,technical
written_2_technical_biomed_1471-2431-3-4,4086,6853,0.2642638260615789,71,9,0.8875,technical
written_2_technical_biomed_1471-2431-3-5,4065,6721,0.25398006249070076,94,14,0.8703703703703703,technical
written_2_technical_biomed_1471-2431-3-6,2746,4426,0.28558517849073656,86,11,0.8865979381443299,technical
written_2_technical_biomed_1471-244X-2-9,3958,7027,0.25643944784403017,206,12,0.944954128440367,technical
written_2_technical_biomed_1471-244X-3-5,2650,4455,0.2644219977553311,73,7,0.9125,technical
written_2_technical_biomed_1471-2458-1-9,4147,7358,0.2780646914922533,64,6,0.9142857142857143,technical
written_2_technical_biomed_1471-2458-2-11,3066,5585,0.2893464637421665,124,32,0.7948717948717948,technical
written_2_technical_biomed_1471-2458-2-16,3146,5589,0.3140096618357488,23,10,0.696969696969697,technical
written_2_technical_biomed_1471-2458-2-18,1968,3448,0.25696055684454755,56,3,0.9491525423728814,technical
written_2_technical_biomed_1471-2458-2-21,3420,5631,0.2608772864500089,92,9,0.9108910891089109,technical
written_2_technical_biomed_1471-2458-2-25,4551,7183,0.2600584713907838,29,15,0.6590909090909091,technical
written_2_technical_biomed_1471-2458-2-3,3321,6278,0.3023255813953488,110,12,0.9016393442622951,technical
written_2_technical_biomed_1471-2458-2-6,3699,6600,0.24303030303030304,232,41,0.8498168498168498,technical
written_2_technical_biomed_1471-2458-3-11,4175,7469,0.25960637300843487,147,17,0.8963414634146342,technical
written_2_technical_biomed_1471-2458-3-2,3797,6912,0.25202546296296297,134,7,0.950354609929078,technical
written_2_technical_biomed_1471-2458-3-20,2647,4535,0.27519294377067255,43,4,0.9148936170212766,technical
written_2_technical_biomed_1471-2458-3-5,3146,5478,0.26688572471705,265,33,0.889261744966443,technical
written_2_technical_biomed_1471-2458-3-9,2613,4589,0.28982349095663545,35,11,0.7608695652173914,technical
written_2_technical_biomed_1471-2466-1-1,2711,5422,0.26706012541497604,213,24,0.8987341772151899,technical
written_2_technical_biomed_1471-2466-2-3,4172,7409,0.2681873397219598,102,10,0.9107142857142857,technical
written_2_technical_biomed_1471-2466-2-4,2389,4222,0.2738038844149692,90,15,0.8571428571428571,technical
written_2_technical_biomed_1471-2466-3-1,1722,3199,0.26383244763988745,120,10,0.9230769230769231,technical
written_2_technical_biomed_1471-2474-2-1,2370,4464,0.27553763440860213,163,21,0.8858695652173914,technical
written_2_technical_biomed_1471-2474-2-2,3584,5530,0.22567811934900542,183,18,0.9104477611940298,technical
written_2_technical_biomed_1471-2474-2-3,2917,5766,0.2426292056885189,311,19,0.9424242424242424,technical
written_2_technical_biomed_1471-2474-3-23,2922,5108,0.2781910728269381,122,36,0.7721518987341772,technical
written_2_technical_biomed_1471-2474-3-3,2729,4143,0.26816316678735214,146,9,0.9419354838709677,technical
written_2_technical_biomed_1471-2474-4-4,2524,4083,0.3066372765123684,24,13,0.6486486486486487,technical
written_2_technical_biomed_1471-2474-4-8,2903,5077,0.27181406342328146,200,32,0.8620689655172413,technical
written_2_technical_biomed_1471-5945-1-3,2845,4637,0.26482639637696787,107,14,0.8842975206611571,technical
written_2_technical_biomed_1471-5945-2-13,3909,7095,0.2634249471458774,551,15,0.9734982332155477,technical
written_2_technical_biomed_1471-5945-3-3,1451,2571,0.2551536367172306,114,18,0.8636363636363636,technical
written_2_technical_biomed_1472-6750-1-11,4106,7107,0.25904038272126073,367,28,0.9291139240506329,technical
written_2_technical_biomed_1472-6750-1-12,2937,5393,0.24086779158167995,259,8,0.9700374531835206,technical
written_2_technical_biomed_1472-6750-1-13,3086,5636,0.25532292405961676,316,13,0.9604863221884499,technical
written_2_technical_biomed_1472-6750-1-6,3768,6536,0.2607099143206854,286,45,0.8640483383685801,technical
written_2_technical_biomed_1472-6750-1-8,2874,5151,0.29101145408658513,173,6,0.9664804469273743,technical
written_2_technical_biomed_1472-6750-2-10,2476,4497,0.28974872136980206,140,20,0.875,technical
written_2_technical_biomed_1472-6750-2-13,2307,3934,0.25063548551093034,196,5,0.9751243781094527,technical
written_2_technical_biomed_1472-6750-2-14,5694,10694,0.25341312885730316,563,24,0.959114139693356,technical
written_2_technical_biomed_1472-6750-2-2,2343,4454,0.2530309833857207,268,32,0.8933333333333333,technical
written_2_technical_biomed_1472-6750-2-21,3730,6864,0.2097902097902098,849,31,0.9647727272727272,technical
written_2_technical_biomed_1472-6750-3-11,1820,3124,0.23655569782330346,206,11,0.9493087557603687,technical
written_2_technical_biomed_1472-6750-3-4,3896,6876,0.262652705061082,331,14,0.9594202898550724,technical
written_2_technical_biomed_1472-6750-3-6,4499,8116,0.27193198620009856,227,16,0.934156378600823,technical
written_2_technical_biomed_1472-6769-1-1,4468,7901,0.27047209214023543,537,17,0.9693140794223827,technical
written_2_technical_biomed_1472-6769-1-2,1731,3063,0.29285014691478944,118,32,0.7866666666666666,technical
written_2_technical_biomed_1472-6769-1-3,1441,2557,0.2530308955807587,151,27,0.848314606741573,technical
written_2_technical_biomed_1472-6769-1-4,1127,1918,0.23253388946819603,111,10,0.9173553719008265,technical
written_2_technical_biomed_1472-6785-1-3,3125,5338,0.26077182465342824,109,31,0.7785714285714286,technical
written_2_technical_biomed_1472-6785-1-5,2141,3748,0.27481323372465316,117,9,0.9285714285714286,technical
written_2_technical_biomed_1472-6785-2-6,3118,5280,0.29109848484848483,130,59,0.6878306878306878,technical
written_2_technical_biomed_1472-6785-2-7,4760,8060,0.2968982630272953,127,28,0.8193548387096774,technical
written_2_technical_biomed_1472-6793-1-11,3224,5886,0.2524634726469589,229,4,0.9828326180257511,technical
